id,member_id,member_name,member_level,faction,points,joins,clears
1660,2243406,CadeKatal,8,TMD,2761,7,0
1661,2063017,AegisAlex,52,DA,2647,15,0
1662,2197220,GoAwayNavi,23,PT,9715,84,1
1663,2095668,Doclone,15,PT,51192,63,58
1664,1962806,Prized,15,PT,13531,59,4
1665,1878984,Veru,49,HB1,55558,118,0
1666,2114739,alexdts,44,PT,31888,116,3
1667,2066557,Valentine,36,undefined,20189,85,10
1668,2247395,RnASnipezZ,4,undefined,2339,12,0
1669,2251614,DuckFood,2,undefined,2113,2,0
1670,2143412,RedHaZe,20,PT,22708,80,0
1671,2251062,abdurrehmank,3,undefined,1762,7,0
1672,2078249,Yonsink,35,PT,22483,98,4
1673,2148162,Hivey,20,PT,12174,64,0
1674,2147182,Arindom,23,PT,8876,55,4
1675,2100412,Anis,31,GnM,30225,82,2
1676,2157640,mkmarq,37,PT,5178,38,0
1677,2248989,-Mahir458,6,undefined,1339,9,0
1678,2141754,DarkContrast,36,HeLa,3083,38,0
1679,2249504,drkop,4,undefined,1120,1,0
1680,2101494,Facking,7,undefined,991,20,0
1681,2222533,Freddyfazm8,17,undefined,976,13,0
1682,2246202,StopBanningM,2,undefined,914,5,0
1683,2250762,nepaliboy,3,undefined,780,8,0
1684,2251324,Zyrian,3,undefined,674,2,0
1685,2150469,NegativeCondom,12,,594,12,0
1686,2211590,Theschwan,14,SB,586,7,0
1687,1875583,BulumicRainbows,42,PT,5135,41,0
1688,2237876,Simulated1,8,FT,467,12,0
1689,2251053,skunkstrikesbak,6,undefined,466,5,0
1690,2107304,angry_medic,17,undefined,415,12,0
1691,2250148,ZeusAtwood,4,undefined,405,2,0
1692,2241507,Quietboy,6,BoTS,9646,12,0
1693,2250994,Masoncon101,3,undefined,358,11,0
1694,2251285,DaddySpanky,1,undefined,291,5,0
1695,2102831,burdemak,12,undefined,201,7,0
1696,2202565,Jimbo1983x,19,IMP,2594,21,0
1697,515203,PapaSetNov,31,PT,6344,29,0
1698,2229735,stormgiant,16,PT,3340,15,0
1699,2167183,sarah2000,16,VGRD,2840,9,0
1700,2105039,PamDayum,19,*F*,106,8,0
1701,1367392,Ase,35,PT,1829,7,0
1702,2182305,Swish_011,15,undefined,87,8,0
1703,2248444,RedRaven7217,10,PT,85,1,0
1704,1415505,innocent_angel,29,undefined,7058,8,0
1705,2212356,pokerman08,18,*F*,5,1,0
1706,1060282,ASHLEY535,52,NOM,712,1,0
1707,2039652,Drat,42,undefined,695,1,0
1708,1968449,Frozendog,20,NOM,61,3,1
1709,1360035,Untouchable,89,2.1,199371,3,0
1710,215808,Sylars,88,2.1,852,2,0
1711,1573115,Kaas,70,undefined,759,1,0
1712,1822471,Pie-Oh-Pah,81,2.1,66798,3,0
1713,711590,ghostcell,95,~SA~,281439,37,28
1714,430598,-Plutonium-,95,R*1,260825,85,97
1715,667086,ripp3r,75,~SA~,404428,40,61
1716,2101476,Bainz,40,HeLa,7873,15,0
1717,1009309,yawzaw,84,JFA,56561,68,1
1718,553318,mug,100,JFK™,173330,293,401
1719,1381769,Dexter,100,39th,2235,4,2
1720,1615339,sinisista,97,Bird,398158,433,658
1721,982382,Rhino,90,JFA2,37905,302,135
1722,767572,pilsner,96,,904,25,2
1723,1356715,Shagrath,98,JFA,6324,11,13
1724,1266413,Schizophrenic--,50,undefined,757,27,0
1725,1868280,Rayne,80,JFK™,78556,506,59
1726,1846174,Vshack,93,Bird,64834,87,107
1727,2224287,Popp,17,ELTI,4649,7,0
1728,2153605,lPez,44,~U~,75,3,0
1729,2014039,Canopy_Growth,65,JFA2,395,5,0
1730,1640904,Rchkeir,60,BS,4504,82,0
1731,1669064,H3llscr3am,95,MnC,242746,166,223
1732,320064,boxman,77,MnC,85042,29,16
1733,902478,Neo_Wells,80,MnC,135369,201,113
1734,221113,xMrPink,92,MnC,148221,84,124
1735,1703824,LoneGunman,95,MnC,150946,98,152
1736,3403,DarK_PheoniX,80,M&C,108872,71,38
1737,1582143,-FC-,39,MnC,67841,66,53
1738,202437,Oxside,91,MnC,64221,46,28
1739,420044,pingkings,26,MnC,85264,76,41
1740,1612389,Gerhalt,91,MnC,106058,83,94
1741,1872227,TheMightyThor,50,MnC,44505,64,48
1742,865555,Mega_Mindy,45,MnC,42517,58,56
1743,1778268,Quan,79,MnC,59398,42,5
1744,224402,TopDawg,52,MnC,27781,17,0
1745,75827,Kati,91,M&C,200346,392,284
1746,448041,Duncan_Idaho,96,MnC,28719,29,65
1747,1315537,ItalianStallion,90,MnC,56989,14,10
1748,1568978,ZzAsh92zZ,85,MnC,40505,10,4
1749,2150095,Madfox,31,MnC,29657,87,15
1750,541741,N4TH4N,69,MnC,36851,86,40
1751,1958465,Jyu_Viole_Grace,75,MnC,37904,125,63
1752,759678,_Qwerty_,83,MnC,50979,233,124
1753,247677,Simpsons,69,MnC,20203,11,1
1754,634051,FauxPas,72,undefined,57792,113,31
1755,2043119,hoju,63,MnC,19024,84,53
1756,2029854,Noir_et_fier,73,MnC,22190,81,87
1757,623223,BnNSpirit,55,MnC,50071,150,93
1758,36875,AzTeCsCaRfAcE,90,NUKE,295674,117,119
1759,2095135,Eleanito,45,MnC,21477,65,5
1760,1170226,Lift,81,MnC,59471,163,61
1761,1665226,1665226,96,undefined,25499,14,10
1762,1836734,Ketone,80,MnC,28697,41,19
1763,1941743,mogambo,66,MnC,23587,82,99
1764,2029248,Aelius,51,MnC,18586,160,53
1765,2125197,b97yqq,31,WPNG,31398,123,76
1766,2013988,Erbalicous,69,WPNG,18169,128,113
1767,1915955,DougStamper,59,WPNG,17006,86,3
1768,2118517,queer-qrimes,39,WPNG,8762,79,4
1769,2139729,spamfajitas,22,WPNG,4385,53,1
1770,2008978,heybaby,38,HeLa,5499,17,7
1771,2016675,Natasha_Rostova,40,WPNG,24644,109,21
1772,2161333,ArmaGalen,35,WPNG,21988,129,53
1773,2208584,Apophis,25,WPNG,9011,86,15
1774,1790887,General_Lo,68,WPNG,5216,7,3
1775,2140032,Antony,20,WPNG,5386,44,0
1776,1971462,iHalp,44,WPNG,6850,62,18
1777,1138376,Rafster,85,WPNG,19506,28,72
1778,1922943,Crosscoded,50,WPNG,20890,46,43
1779,2145261,shortstax,30,WPNG,9235,61,2
1780,2118797,Talamat,41,WPNG,15831,54,2
1781,2083223,erebus1,31,WPNG,17775,39,3
1782,2130283,artmise,21,WPNG,7602,25,1
1783,1969176,Hopebones5,55,WPNG,10144,83,85
1784,2006892,xXxMounTyxXx,35,HeLa,6728,76,0
1785,1917922,Simicz,56,WPNG,16325,81,47
1786,2090911,Eliminatus,21,WPNG,4834,44,0
1787,2135002,CreamyNougat,35,WPNG,11944,114,9
1788,2126961,coldarray,15,WPNG,7429,48,7
1789,7749,SinWolf,56,WPNG,2100,3,0
1790,1658953,Cpl_Armstrong,18,WPNG,975,3,0
1791,246387,lostinthewoods,73,WPNG,24534,38,18
1792,2084316,Senpachie,15,WPNG,8798,58,0
1793,309615,GothThug,62,WPNG,3140,10,1
1794,732583,M-D-Luffy,75,WPNG,3153,6,0
1795,268561,Randydy,51,WPNG,21845,17,5
1796,1560293,Archaic,73,WPNG,4931,6,1
1797,306152,aappexxi,35,WPNG,24907,20,3
1798,2106417,Azraile,31,undefined,4250,15,0
1799,2124189,Undanya_Yue,35,WPNG,18920,141,35
1800,2059198,Aeirex,40,WPNG,4445,47,12
1801,1635385,Kapt420kronic,63,WPNG,1909,7,3
1802,2153629,stella582,29,WPNG,4794,29,0
1803,2152427,Demitori,24,WPNG,6493,15,3
1804,1474839,hiphopxqx,47,WPNG,320,2,0
1805,1966746,Mike-Tyson,32,WPNG,13041,9,4
1806,1014409,Brad0812,62,undefined,2299,6,2
1807,2004844,Aquaphile,57,WPNG,28636,33,19
1808,1990925,Soulreaper111,32,WPNG,2087,4,0
1809,2096925,cancers,20,WPNG,19336,55,0
1810,2138527,Fuzz_Nutz,34,DD,5900,25,1
1811,2094214,Lancey,30,WPNG,3700,19,4
1812,2105701,Arjan,35,-TD-,731,3,0
1813,2131801,Larrry,33,WPNG,21212,90,43
1814,2106239,PrivateHarambe,31,WPNG,9461,17,8
1815,1899368,HardCoreKiwi367,46,WPNG,3967,7,1
1816,2159813,RatKing,35,WPNG,8639,10,1
1817,2060828,Knytet,49,WPNG,3875,23,0
1818,1943337,Ivan,50,WPNG,17827,64,73
1819,2104903,Mydroflex,46,WPNG,8234,13,0
1820,2151632,TheWizardOfAus,25,WPNG,8271,27,2
1821,2172612,FaceYourFetus,23,WPNG,3087,59,0
1822,140306,HippoHugger,100,undefined,22729,15,25
1823,2084723,GokuBlack,50,DEN,155,7,0
1824,1202931,Fearfactor,100,M&C,27163,12,1
1825,1026373,MY_NAME_IS_TORN,68,MnC,4404,21,10
1826,1328477,jannatul,49,PT,18,1,0
1827,1642528,-BV-,75,UR,9688,6,3
1828,1425903,RaverBaloo,60,SWAN,108642,293,71
1829,145785,Warrior888pro,59,URM,3268,9,1
1830,1314776,idkwhoiam,53,UR,828,1,0
1831,1988367,Nilraf,27,GOW,783,7,1
1832,512463,Stallion,52,UR,595,6,0
1833,2246105,Yasmino,14,undefined,3971,6,0
1834,2249291,siuwandy,13,Pony,3165,14,0
1835,2249019,SandraG,11,undefined,2252,14,0
1836,2248790,Slapjacky,13,undefined,727,3,0
1837,1450067,Flame,100,MMCP,136933,279,141
1838,507439,Cable,40,tBP,30849,23,1
1839,1751501,8799853,74,tBP,26542,40,0
1840,1880839,Hedas,94,39X,93487,57,5
1841,1152433,Nihar,87,*F*,29447,29,21
1842,1959571,GrandpaFeatures,60,ELTI,155631,214,45
1843,1691350,BabyMaker,65,HB1,35978,140,102
1844,523748,WarriorWoman,56,UR,292,1,0
1845,1190859,Ultimate-Ace,29,UR,1938,6,3
1846,791215,Aurash,86,UR,2495,3,0
1847,1826246,KillerPiggy,28,undefined,249,1,0
1848,2071788,lvlerk,50,undefined,219,1,0
1849,1201793,Zein0x,40,undefined,752,6,0
1850,2007090,Traxi,28,UR,2593,12,0
1851,271756,Buuwack,73,HELL,73068,89,44
1852,1553098,HV-Soldier,98,C.R,186312,225,117
1853,2057959,Verdah,71,~WP~,40842,127,48
1854,1537338,Gux-,93,HBA,15803,27,30
1855,1946773,Plissken,57,~WP~,55030,42,14
1856,2096222,TheGTrain,50,ELTI,157426,522,184
1857,1865717,Psycraze,52,WPNG,16158,21,8
1858,2090073,undulation,59,P_B,2380,34,0
1859,2052685,jimillar0476,61,ELTI,133779,86,45
1860,1629212,Sulix,35,undefined,85,1,0
1861,1097863,Poleslider,96,MnC,15146,21,4
1862,354206,vertigo,93,eVø,49201,51,45
1863,1162134,Melquiades,75,MnC,25557,72,55
1864,2037214,XAKXAKXAK,73,MnC,29392,132,34
1865,109118,Nate-,75,MnC,27481,59,41
1866,664620,TheConvict,79,MnC,2406,5,1
1867,699243,Tupen,75,MnC,2923,3,0
1868,1275616,newphoenix4,71,MnC,8494,18,1
1869,1369370,PlayerUnknown,75,*F*,3395,27,10
1870,1737116,Pigeon,73,MnC,2011,2,0
1871,1885235,Signalman,90,MnC,2497,9,6
1872,2082118,Nihilus,45,MnC,104,2,4
1873,577807,s0ldierGurl,98,[ÐA],266205,111,239
1874,301604,Mutant,87,WB,89074,48,8
1875,1875702,Katchy,36,Bird,150006,365,211
1876,2080158,LaPetiteMort,25,NUKE,58132,190,79
1877,151048,Snakespy,45,WB,24661,86,15
1878,2246495,DA_JEDI,8,WB,34005,82,0
1879,577734,Hakawai,80,WB,93744,155,94
1880,2172760,Adiy87,21,WB,15085,101,2
1881,2213753,holliday50,19,WB,29962,128,0
1882,2007373,Dapper_Tramp,74,Bird,90484,215,190
1883,1266808,DreadTotem,15,WB,23838,99,17
1884,1889385,No_yolo_plz,60,Bird,23860,46,14
1885,2114298,SugarPlumDeb,15,WB,22418,124,1
1886,2060568,SpiritDesire,40,WB,27988,99,41
1887,1719081,Kalashnikov,22,WB,22876,61,8
1888,1468764,Heasleys4hemp,86,Bird,246684,444,300
1889,2179732,shadowrowan,20,WB,23320,60,0
1890,1975338,decadria,29,WB,19170,99,23
1891,2128474,xerohero,17,WB,20425,118,1
1892,2155121,Boom_Fang,28,WB,19575,90,3
1893,2215342,Acidxjunkie,19,WB,21229,90,0
1894,2163818,BloopTube,21,WB,8466,30,0
1895,63420,Apathetic,30,WB,22521,80,0
1896,2231022,David_Bernz,19,WB,14784,92,0
1897,2253280,Hooty102,5,WB,14450,9,0
1898,2112974,gontziz,23,PnB,11946,91,0
1899,260218,MR_NASH,75,WB,4049,22,14
1900,2169972,Dalon,25,WB,9864,54,0
1901,423569,Ramses_II,58,WB,23088,68,14
1902,2112951,Pantxito,23,WB,12677,99,0
1903,2076284,eion247,17,WB,5440,15,0
1904,2172614,Graehl,25,WB,11450,72,5
1905,2166508,MossMannikin,25,WB,15917,52,0
1906,1166766,Skive,89,666,14569,3,0
1907,2169698,Gigza,20,WB,1094,2,0
1908,2079783,An_Spailpin,26,WB,24507,112,38
1909,2122749,Sp00ker,14,WB,9883,14,0
1910,2166730,ZAXeon,14,WB,5488,20,0
1911,2225792,KidInTheCorner,15,WB,8649,52,0
1912,1601223,Dr_Phoenix,63,Bird,82988,429,206
1913,1380599,DjDSL,43,WB,1773,8,0
1914,919432,MrJay,54,NUKE,29720,103,28
1915,1840315,Tork1ller,19,WB,1926,3,0
1916,364302,BirdBox,61,WB,3739,5,0
1917,2109214,Aka_Soul,21,WB,4454,31,0
1918,1602859,Milord,56,WB,4477,6,0
1919,2005014,Fitzs35,31,WB,1142,14,0
1920,2149952,RAsWILL,19,WB,22079,79,0
1921,2010274,FarLoki,20,WB,1031,6,0
1922,2171217,Geometroid,15,WB,16493,104,0
1923,2193585,Grijelmix,22,PnB,2937,32,0
1924,2042792,Nuttchi,33,Bird,11234,22,0
1925,2160829,Faeryblossom,23,WB,3978,19,1
1926,2183977,Locke_Lamora,20,WB,1924,6,0
1927,1630622,TheChemist,25,undefined,1913,5,0
1928,2207304,Cameron77910,19,,21610,99,0
1929,2209536,Brodunkle,12,undefined,3393,6,0
1930,1880158,Determinor,12,WB,7207,20,0
1931,1445495,Trier,60,Bird,62298,186,72
1932,107444,Westend,100,UP,133196,41,42
1933,970946,Silje,99,[ÐA],216434,105,129
1934,539752,Garrincha,82,KMA,211,1,0
1935,196852,mini_sagres,75,PT,685,5,1
1936,1922819,Michi,90,~WP~,380009,417,232
1937,390615,Aeroroot,100,JFK™,259870,232,523
1938,2080083,twerkalator,73,BS,9786,164,0
1939,2081212,HiIdegarde,58,~SA~,11382,248,0
1940,1013799,KyleWaXeDU,87,VA,3007,26,2
1941,1793859,PaiteBoy,60,JFA2,3138,42,0
1942,2243422,S001,15,*F*,403,14,0
1943,1978690,deft0ne,60,JFA2,5760,81,0
1944,1261819,g_ho,93, JFR,8598,24,19
1945,2036722,DammitArcher,71,~SA~,842,26,1
1946,2118353,Experiment626,35,MnC,2444,54,0
1947,992219,sophie,99,JFK™,247987,278,628
1948,1510633,Delusional_One,98,JFK™,216423,354,413
1949,24557,Megadeth,100,JFK™,185538,193,294
1950,1772814,zig,92,JFK™,138230,307,334
1951,463500,OpaqueElixir,98,JFK™,19124,58,43
1952,581715,Cuffs,97,JFK™,62660,77,141
1953,887159,FSTWRX,100,JFK™,130446,147,287
1954,912780,Flat,99,JFK™,159448,244,258
1955,153139,Grindelwald,99, JFR,12686,8,0
1956,1857138,Heidi-,73,undefined,13043,81,8
1957,93810,tedenver,93,JFK™,77027,162,296
1958,463554,Jut,100,JFK™,46368,51,39
1959,294501,PRichy,94,JFK™,66698,202,208
1960,887166,DaveO,83,undefined,7854,50,6
1961,1609046,AngelsAgent,87,JFK™,72812,255,87
1962,980075,Azrael,97,JFK™,143845,111,174
1963,474704,wooted,78,JFK™,23473,265,46
1964,1378809,HLH,100,JFK™,110007,59,92
1965,1480425,lord,67,JFK™,26952,396,19
1966,465462,doms,72,JFK™,14896,106,5
1967,163772,kuhoops,90,undefined,15249,39,41
1968,138635,Code0,95, JFR,29508,12,5
1969,685083,NORML,60,undefined,1147,14,0
1970,604593,Porny,91,JFK™,7015,16,4
1971,1546499,Symbol,73,undefined,2144,52,6
1972,1015444,Critic,91,JFK™,12940,58,49
1973,152639,Constantine,93,undefined,1191,9,7
1974,558220,Toxic_Cloud,91, JFR,24018,19,20
1975,184337,cindy3,90,JFK™,2754,14,14
1976,1454137,Player,92,undefined,178,1,0
1977,446477,binka,89,undefined,148,1,0
1978,914212,D4rk_Sk0rp10n,85,JFK™,65121,363,104
1979,988170,Holmes407,94,undefined,68741,103,100
1980,654393,SlickRick,80,JFK™,2592,19,5
1981,478067,5hogun,92,undefined,74,1,0
1982,952164,Mat-Senpai,95,undefined,66,1,0
1983,608979,EnzymeX,74,undefined,45,1,0
1984,1310389,Killian-,97,undefined,27,1,1
1985,491422,Berok,88,FTW,51069,47,35
1986,2040750,Ishtar,40,PT,34283,262,49
1987,370125,Tara,60,JFA2,3120,57,0
1988,1644039,GhetoSmoker,90,BS,58561,158,11
1989,578191,DEVIL,80,2.1,79135,81,0
1990,2041946,checks,50,JFA2,546,18,0
1991,2133339,Taopai,40,JFA2,7187,89,0
1992,1755703,GlitchedZombie,63,2.1,15386,21,0
1993,926959,Seppokoira,55,undefined,2156,10,1
1994,1993598,Throe,76,Bird,112220,211,126
1995,1797264,MegaJens78,74,JFA2,3718,17,0
1996,2177923,hacker115,20,WPNG,4231,13,1
1997,2092183,hgrunt,25,WPNG,1357,5,0
1998,2094985,Bia,31,NUKE,623,4,0
1999,2173187,Viperhead,25,WPNG,4267,9,0
2000,2103248,aeesha,24,WPNG,4421,11,1
2001,1971358,KillerPunk,38,WPNG,7001,14,0
2002,2204528,Missmarymayi,17,undefined,207,4,0
2003,2122021,Orangebiscuitt,23,WPNG,987,4,0
2004,2045117,VoidAye,29,WPNG,458,5,0
2005,2045115,BrickBoi,27,WPNG,325,2,0
2006,1203823,_LoisGriffin_,33,WPNG,11435,10,4
2007,302681,Kitman,90,Crew,193245,146,122
2008,2127113,SolSaloman,20,WPNG,1779,5,1
2009,2148834,TvirusMilos,25,WPNG,2687,4,1
2010,2133367,Sanctum,29,WPNG,2096,6,0
2011,2074150,Nitro,21,WPNG,6023,54,2
2012,1725559,udontwanna,99,Bird,465224,595,645
2013,216599,Giphy,40,Bird,227376,211,300
2014,1626180,dr4gon,95,Bird,206089,260,359
2015,898029,mekline,76,Bird,146874,102,13
2016,953982,Mechaa,71,Bird,113100,126,78
2017,1885489,Sephiroc,75,Bird,124415,168,88
2018,1775106,Dracin,92,VA,185908,144,275
2019,595365,T_ouchy,70,Bird,96577,49,2
2020,1585434,Mellowfellow,78,Bird,60224,39,9
2021,1879131,Eldrazi_Emrakul,76,Bird,149412,314,56
2022,1481118,MathuNZ,77,NUKE,43198,46,6
2023,1989354,Tenacious1,80,Bird,101769,195,170
2024,942359,blindsquirrel9,92,Bird,98692,64,73
2025,2011760,KermodeBear,79,Bird,236840,971,266
2026,2169837,Vulture,32,Bird,50256,144,4
2027,2014817,Falcon,78,Bird,116241,364,319
2028,1265026,ThunderChunky,54,Bird,57472,67,4
2029,1860503,Noodles,73,Bird,58758,52,44
2030,1016734,Kali,57,Bird,114381,136,108
2031,1726510,PsYcHoSuZyQ,62,DE,26994,26,4
2032,2070729,Nug,28,Bird,48347,123,22
2033,2032869,BlastyShootalot,54,Bird,59095,111,18
2034,2045558,NoSloth,60,Bird,68276,140,26
2035,794548,Evil_Hamster,90,Bird,169754,70,46
2036,2096330,Syro,50,Bird,45908,157,4
2037,227224,scooooter,94,Bird,139338,55,30
2038,168534,--De3n--,39,Bird,149615,399,50
2039,476394,Hollow_Knight,70,Bird,40350,86,14
2040,1838784,Angrir,74,Bird,93385,149,91
2041,1987960,DefyingGravity,85,Bird,78086,84,37
2042,1564652,Wylie,70,Bird,36345,48,9
2043,34977,Lindy_Lyson,69,Bird,61726,27,5
2044,1881496,Meady05,66,Bird,26359,58,55
2045,2066010,0phelia,50,Bird,34011,90,2
2046,1639837,Lady_Wynja,60,MnC,42142,141,4
2047,1173673,El_Jefe,77,HELL,10381,2,0
2048,2099187,Magnakai,33,Bird,65878,210,2
2049,2013744,Mystique-,80,Bird,81168,149,110
2050,1537775,ShadowBlade,69,Bird,90776,240,76
2051,2053287,Babaika,35,undefined,17544,18,1
2052,1947810,Insanity,67,Bird,9581,11,0
2053,2015974,Binden,60,Bird,37951,44,1
2054,1969367,DrSatan316,77,Bird,46282,72,1
2055,1688575,whiteyonenh,91,Bird,135256,64,124
2056,214286,Merc,76,Bird,77727,134,61
2057,1825141,HULK,75,Bird,66814,150,62
2058,1676696,woddy,89,Bird,59099,31,65
2059,1474000,LilHeaz,42,MnC,11666,52,5
2060,1861114,Ramsden,56,Bird,10385,29,2
2061,11017,Slimstar,59,Bird,19369,41,5
2062,483201,jumpingjack,80,Bird,49641,39,23
2063,479620,Mr_Bob,75,Bird,64849,91,31
2064,377190,Hitman,68,Bird,46199,74,56
2065,685661,ZIP,75,Bird,5376,7,0
2066,2042789,ittzy,48,Bird,12529,41,9
2067,2067561,3lmo,48,Bird,10766,43,4
2068,1090374,marric,67,Bird,29145,39,5
2069,387515,aptornmail250ee,51,Bird,5493,16,3
2070,1021276,obe1,82,Bird,47582,51,29
2071,2041420,Zexin,62,Bird,18740,35,1
2072,1994793,MissusZoan,52,Bird,24157,126,9
2073,1231929,Monsta_Energy,91,Bird,40787,32,30
2074,2041840,StJames,62,Bird,19582,31,11
2075,530278,Rae,45,Bird,3060,13,0
2076,1728193,Jack_Tripper,65,undefined,34163,59,6
2077,1833552,Superman,51,Bird,15325,23,5
2078,489147,Blue_Ninja,85,Bird,26983,21,17
2079,2172118,Huiping,35,Bird,14907,49,0
2080,2025713,MadCakez,66,Bird,17458,60,26
2081,1704043,Zenks,44,Bird,10425,37,0
2082,2040043,Teutonic-Order,50,UNT,3060,6,0
2083,1993518,Powley,50,Bird,893,21,0
2084,1321788,mav,61,Bird,7518,20,6
2085,276803,Neuron,56,HB1,2339,4,4
2086,1280980,Black_Viper,98,HB1,1399,14,20
2087,241828,Eva-Mancini,91,HeLa,8455,25,11
2088,1771946,MeMarius,50,HB1,727,19,0
2089,862608,NASA,32,RoG,692,15,0
2090,1972921,Fujita,31,HeLa,689,12,0
2091,2160255,Visionice,20,HeLa,691,8,0
2092,1671911,Sectionn,76,HeLa,11643,25,0
2093,1700279,IrishToker,30,HeLa,607,7,0
2094,2118014,Phantom_Seeker,25,HeLa,1826,13,0
2095,2157705,Hemigidius,30,HeLa,1332,23,0
2096,2060841,shanazooo,32,HeLa,442,3,0
2097,2063427,Karisx,42,HeLa,860,13,0
2098,1874879,MedicBot,30,HeLa,421,5,0
2099,2123308,Regalis,30,HeLa,404,1,0
2100,1833178,Fuh-D-Nukr,35,HeLa,398,1,0
2101,2163125,L0rne,26,HeLa,508,12,0
2102,2099807,TheMlaser,20,HeLa,1034,23,0
2103,2081559,Badonk,15,RoG,385,14,0
2104,1557465,QuY,38,HeLa,1123,32,0
2105,2101940,xenagos,27,HeLa,500,3,0
2106,650234,stonedmason,37,HeLa,373,3,0
2107,1927267,Pepsi,54,HeLa,6915,31,37
2108,2156612,Majesticcs,27,HeLa,349,1,0
2109,2104894,MAD_Acadian,21,HeLa,316,1,0
2110,2030736,Infernous,17,SE,304,7,0
2111,2070471,Tinzu,15,HeLa,467,4,0
2112,2087753,matthewwayne,31,HeLa,267,1,0
2113,1610015,MewsLegacy,38,HeLa,370,3,0
2114,187629,French_Lick,77,undefined,260,2,0
2115,1974033,epel,31,HeLa,734,14,0
2116,456979,Wicked,69,JFK™,6469,116,7
2117,789073,Limpd,80,HB1,220,7,10
2118,1967175,PlebasaurusRekt,20,undefined,206,1,0
2119,1874499,jdsushi,43,HeLa,378,4,0
2120,2163132,chadmck,34,HeLa,1592,31,0
2121,2085899,-Dylan-,15,HeLa,839,13,0
2122,1362140,Drakonis_Ordo,54,HeLa,1634,13,4
2123,1999302,plushy,26,undefined,148,1,0
2124,2128490,bricktop,25,HeLa,121,6,0
2125,1026643,incinerater29,29,HeLa,115,3,0
2126,2030250,Stormdust,30,HeLa,112,2,0
2127,2063075,Muzza593,37,HeLa,246,7,0
2128,2151953,Anat,36,HeLa,109,4,0
2129,2063050,FrederickLyon,20,HeLa,94,5,0
2130,287129,Ritz,50,HeLa,234,5,0
2131,1990309,Ayumei,35,HeLa,81,1,0
2132,1017954,Sminty,32,HeLa,78,1,0
2133,1878101,Cattoo,50,HeLa,228,7,0
2134,2112863,gimpsyit,39,HeLa,255,5,0
2135,2072407,e1corral,22,HeLa,504,4,0
2136,1010984,SaripD0L,55,HeLa,134,2,0
2137,2111582,Artintrex,28,TC,48,2,0
2138,93414,Mableline,54,HeLa,46,1,1
2139,2095797,thanos777,43,IMP,76,2,0
2140,2031241,Leo89,50,HB2,34,1,0
2141,1573928,nevadabombers,22,HeLa,222,2,0
2142,1236424,XeilXariX,51,HB1,32,2,1
2143,1463445,xPosed,21,HeLa,28,2,0
2144,2131966,PipoClownvis,31,HeLa,384,6,0
2145,1961105,CapnKlaus,31,undefined,20,1,0
2146,1685661,Zhavia,30,HeLa,65,2,0
2147,2043166,dat-mule,34,HeLa,15,1,0
2148,493017,China_Doll,38,HeLa,11,1,0
2149,2080263,malici,36,HeLa,9,1,0
2150,1912257,AD-MK2,30,HeLa,170,5,0
2151,2161485,BlazinWest,23,IMP,6441,21,0
2152,2218959,CaptCocoNutz,15,WB,3942,23,0
2153,2193632,Gontzal,6,undefined,1778,8,0
2154,878769,-Pixie-,88,ELTI,216077,22,16
2155,2060492,Kevin69069069,32,WPNG,2382,12,3
2156,2138175,tehrev666,21,WPNG,1870,13,0
2157,2155942,Churchy_7811,19,WPNG,12060,12,2
2158,2139951,fragilesong,26,WPNG,373,2,0
2159,2126828,Ratonga,30,WPNG,10901,26,0
2160,1891280,Myco,72,Bird,44644,97,72
2161,2108824,Nuttygurl,41,Bird,14019,39,2
2162,1621994,WD3k,80,Bird,20210,23,8
2163,1637448,Nightmare,96,DKS,170545,207,128
2164,1570349,LordJamieMadrox,60,Bird,1986,1,0
2165,643435,Dragon_Ryda,87,Bird,7089,7,0
2166,1396485,Bovine,86,Bird,921,4,1
2167,1314786,Wiro_Sableng,18,Bird,14564,21,0
2168,1850627,lost_cause,34,Bird,1563,9,1
2169,1269931,11th_Captain,57,Bird,5186,14,1
2170,1673789,The_Trader,50,Bird,245,2,0
2171,621449,kakaddu25,71,Bird,12901,12,1
2172,1385237,General_KimPa,97,SaVg,16415,15,4
2173,1805125,Earlie,67,HB1,8078,11,0
2174,2102067,Lilith137,37,UR,31925,104,3
2175,1869278,EvilMedic,49,undefined,2936,7,0
2176,1591448,tommy,60,HB1,1822,16,0
2177,2103158,WoollyMammoth,35,TNL,1093,29,0
2178,2105932,BlacKitten,31,TNL,566,18,0
2179,421901,Octane_XO,49,~OP~,8715,8,0
2180,1671666,KTB,55,~OP~,12003,8,0
2181,54673,Fellatia,90,39th,5036,6,0
2182,1629982,MadMatt,74,M&C,3940,69,0
2183,488020,kyle8048,95,undefined,15020,9,25
2184,12494,RiskyMineWorker,87,M&C,1919,5,1
2185,1453082,Napster-,90,~SA~,410354,146,139
2186,671607,DetectorMan,80,undefined,648,1,0
2187,2246772,Raxok,6,OOR,1530,3,0
2188,2244899,Hyfrydle,15,NWA,12840,56,0
2189,2244344,DevHD,6,undefined,1005,17,0
2190,2246064,Kabbazzy,4,undefined,1997,15,0
2191,2248832,rax786,9,undefined,5702,33,0
2192,2108595,Lt7046,20,PT,235,9,0
2193,2245732,Jajeczko1232,8,undefined,84,3,0
2194,1899687,ralucakiss84,96,PT,135450,63,12
